author,title,language,token_list_length,node_count,edge_count,average_degree,median_degree,diameter,average_distance,betweenness_min,betweenness_max,betweenness_average,betweenness_standard_deviation,average_clustering,powerlaw_alpha_value,powerlaw_xmin_value,lin_reg_approximation,assortativity_coefficient,stopwords_removed,link_distance,fixed_token_count
Kafka,Verwandlung,de,9732,2769,16860,12.1776814734561,4,6,2.91471222473421,0,0.207604384092355,0.00069198128830293,0.00573938615940212,0.448848663446073,2.69063687390443,40,0.0666309265828552,-0.117465736824605,True,2,0
Kafka,Verwandlung,en,10558,1920,16479,17.165625,7,5,2.75784045509814,0,0.11956824199788,0.00091649658764241,0.00511213958579924,0.43659728682857,3.03668431347192,60,0.225410971230995,-0.126292727926938,True,2,0
Kafka,Schloss,de,54134,7277,78039,21.4481242270166,7,5,2.77502694558371,0,0.122227472399081,0.000243989958155836,0.00249192598880855,0.477377300971216,2.8370970736536,155,0.216625050372855,-0.16389620357424,True,2,0
Nietzsche,Menschliches,en,43121,6124,72916,23.8131939908557,8,10,2.8853334639029,0,0.0587204985752809,0.000307960382865551,0.00179860799630883,0.399025787153377,2.32821507033781,51,0.297004467854485,-0.0950593965177934,True,2,0
Austen,Stolz,en,59083,4269,80353,37.6448817053174,11,5,2.60598058451077,0,0.0746810074648599,0.000376372295409133,0.00239199368682099,0.445305674048354,2.88776936824798,154,0.787910702830141,-0.160581451053641,True,2,0
Austen,Anna,de,78855,5558,66698,24.0007196833393,6,6,2.41839736997636,0,0.232001809708042,0.00025529110330748,0.00418901579022826,0.69243367387056,2.10707917923863,24,-0.0450748293932446,-0.280406294800281,False,2,0
Austen,Mansfield,de,161619,9787,128964,26.3541432512517,7,4,2.42138590188886,0,0.217798765874009,0.000145261717106679,0.00307519812564601,0.699688299412412,2.14183663532334,37,0.000289302630026678,-0.265833647527822,False,2,0
Hesse,Steppenwolf,de,68691,8093,70838,17.5059928333127,4,4,2.48349736097403,0,0.262829535864212,0.000183351546282787,0.00426131174632502,0.655912555082269,2.12491368226295,17,-0.396624106896491,-0.213390043142476,False,2,0
Hesse,Siddhartha,en,40852,2828,34208,24.1923620933522,8,4,2.35520233513068,0,0.161631409840919,0.000479547889288987,0.00539282510704428,0.670937857452805,2.50915715536857,93,-0.121316876162902,-0.301402540785756,False,2,0
Hesse,Demian,de,48187,5250,46837,17.8426666666667,4,4,2.45026952979706,0,0.228148834668625,0.000276347090281452,0.00498440779992604,0.680477145785155,2.14938755014664,31,-0.340344008660295,-0.248464854039901,False,2,0
Nietzsche,Jenseits,de,58394,7528,62532,16.6131774707758,4,6,2.49644552723903,0,0.316187696238585,0.000198836769497612,0.004756802827843,0.649438371159391,2.13035859879456,23,-0.44286432564892,-0.201487355164546,False,2,0
Hesse,Demian,en,54735,4074,46988,23.0672557682867,7,4,2.35559121631598,0,0.148115873437703,0.000332905504989189,0.00469950683048016,0.693088077053064,2.26944403890814,51,-0.114422893709189,-0.302131920314805,False,2,0
Nietzsche,Goetzen,de,25396,4202,29733,14.151832460733,4,6,2.50049981300207,0,0.425936934544683,0.000357261860238589,0.00713202858777932,0.625144866989648,2.14704895348115,11,-0.579340747885224,-0.18901142589208,False,2,0
Kafka,Amerika,en,102938,5477,74681,27.2707686689794,7,4,2.37385471324203,0,0.166597388696299,0.000250932367715439,0.00368727780963009,0.725373214824847,2.00255213679425,18,0.104035971406706,-0.314239283246141,False,2,0
Kafka,Schloss,en,132374,5204,82847,31.8397386625673,8,4,2.36502894105763,0,0.147187773259996,0.000262404640726187,0.00348536378840496,0.741173993375208,2.23013280264843,80,0.11126429610668,-0.334865703900582,False,2,0
Austen,Verstand,en,124984,4802,83812,34.9071220324865,8,4,2.30149261733182,0,0.114544249760913,0.000271144295277463,0.00363143546739713,0.726497081824087,2.23353171591492,53,0.0473619289230455,-0.333153595592229,False,2,0
Hesse,Steppenwolf,en,76992,5870,66060,22.5076660988075,7,4,2.34884164566342,0,0.237620774646132,0.000229863947795403,0.00448228759422737,0.686424420425723,2.10396417247219,11,-0.145961909205587,-0.269112610798962,False,2,0
Nietzsche,Zarathustra,en,93390,6410,76152,23.7603744149766,6,5,2.45317575786196,0,0.211252270176431,0.000226775243112041,0.00379513362127864,0.699797073521629,2.11706361264944,43,-0.230064893304229,-0.27804286245889,False,2,0
Nietzsche,Menschliches,de,81546,8773,83379,19.0080930126525,4,10,2.47466701948819,0,0.367631481782723,0.000168129861987024,0.00448336373557175,0.65603493816506,2.18105277207437,38,-0.315069029359575,-0.192438657394438,False,2,0
Austen,Stolz,de,95382,6419,84084,26.1984732824427,7,5,2.41495626080081,0,0.191632402870436,0.000220501209412624,0.00360351521557522,0.667252555774606,2.21688709638047,45,0.115571401437785,-0.274054601306226,False,2,0
Austen,Anna,en,85217,4708,66337,28.1805437553101,7,4,2.36770331935715,0,0.142760165000486,0.000290629689621154,0.00407292585291576,0.708867484798137,2.07761792798018,26,0.0948614424450518,-0.305033791263547,False,2,0
Kafka,Amerika,de,92182,7341,80047,21.8082005176407,4,4,2.44154921761879,0,0.297593073963,0.000196423111816158,0.00410403174713775,0.700375042774166,2.14183272929336,43,-0.207042345991437,-0.241853265448217,False,2,0
Austen,Verstand,de,117680,7243,94997,26.231395830457,7,6,2.41120177247005,0,0.192618800624935,0.000194890453317228,0.00342461069558459,0.694372606539686,2.12279765454186,26,0.0357353432656554,-0.2817227697844,False,2,0
Kafka,Prozess,en,89370,3476,56570,32.5489067894131,8,4,2.30093533458619,0,0.149385632360216,0.000374477643807192,0.00427806234948064,0.723609938173888,2.22542950532129,51,0.219947974200869,-0.343301054787371,False,2,0
Austen,Mansfield,en,164330,6528,106149,32.5211397058824,7,4,2.37030616789385,0,0.122203815522176,0.000209976427810887,0.0032576025225676,0.742353865283745,2.24283390907784,76,-0.00340146720310868,-0.309829345688448,False,2,0
Nietzsche,Goetzen,en,30972,3859,32634,16.9131899455818,4,6,2.46387021727937,0,0.218153594769086,0.000379535965071135,0.00546981726022175,0.649848546658896,2.23089653238197,27,-0.318400227064537,-0.270269559374227,False,2,0
Nietzsche,Geburt,en,47419,4965,46913,18.8974823766365,6,6,2.40206084006255,0,0.264514183907288,0.000282502687902992,0.00523726599549899,0.655452202778191,2.27865946792368,48,-0.157444546794749,-0.244693739142607,False,2,0
Hesse,Siddhartha,de,35212,3599,33965,18.8746874131703,4,4,2.43132449397268,0,0.257301505747871,0.000397921738663519,0.00602988967256722,0.655077881514901,2.37011630239174,63,-0.390956363501656,-0.242956258292639,False,2,0
Hesse,Camenzind,en,48269,5413,51029,18.8542397930907,6,8,2.47520347732574,0,0.197132939109713,0.000272630470768017,0.00442699860962854,0.636610481595495,2.15610180929974,11,-0.123395824857336,-0.260595481280785,False,2,0
Hesse,Camenzind,de,45503,6636,51773,15.6036769138035,4,8,2.48174089129514,0,0.271639910050894,0.000223355576016752,0.00507815061227919,0.636320963886009,2.18734787572756,14,-0.392375537811174,-0.209293624683569,False,2,0
Kafka,Prozess,de,74861,5759,63953,22.2097586386525,6,4,2.41716410353313,0,0.2835802461933,0.000246163644872873,0.00447582645273178,0.702334174941796,2.16331940957789,39,-0.156672708806475,-0.263270033552698,False,2,0
Nietzsche,Zarathustra,de,88323,7525,76609,20.361196013289,4,7,2.64157557388892,0,0.20225386046735,0.000218207573293755,0.00372057751611076,0.676872249947263,2.00111864378548,10,-0.296916804772814,-0.225469729810814,False,2,0
Nietzsche,Geburt,de,42266,6036,46767,15.4960238568588,4,5,2.43700728520344,0,0.433853916773199,0.000238151687968751,0.00610602924471273,0.638557887242434,2.17245574007378,17,-0.484793352837095,-0.184502146445647,False,2,0
Nietzsche,Jenseits,en,64463,6181,61987,20.0572722860379,6,6,2.4285567683406,0,0.231006803417842,0.000231195463398706,0.00447838168621474,0.656908748923192,2.12553521245808,11,-0.156276985478992,-0.252726159243255,False,2,0
Kafka,Verwandlung,de,19504,2881,22569,15.6674765706352,4,4,2.47666970380655,0,0.329895327614606,0.000512910630012695,0.0072438112268781,0.642578316484075,2.14812042044183,22,-0.337249277831211,-0.232518176505372,False,2,0
Kafka,Verwandlung,en,22933,2040,22081,21.6480392156863,7,4,2.37725432497668,0,0.165874182957051,0.000675787205582277,0.00621564158285972,0.662809943407756,2.26923019601101,37,0.0383977520425191,-0.322325719206967,False,2,0
Kafka,Schloss,de,113058,7400,90425,24.4391891891892,6,4,2.42631944419078,0,0.27414691795143,0.000192797978398321,0.00382550542326604,0.713892868131331,2.05134827064698,22,-0.135447964886638,-0.261954619722378,False,2,0
Nietzsche,Menschliches,en,88830,6236,79118,25.3745991019885,7,10,2.37644599765544,0,0.207300662431766,0.0002207965989181,0.0041685719766373,0.676702182217142,2.31603934271031,91,0.00763835775226024,-0.254960670146397,False,2,0
Austen,Stolz,en,126894,4380,83045,37.9200913242009,10,4,2.26247814131581,0,0.122751555679921,0.000288368693767886,0.00382464817024613,0.713427199124642,2.27451248358375,65,0.451870201468451,-0.330553460944473,False,2,0
Austen,Anna,de,78855,5558,35793,12.8798128823318,3,10,2.72645052552619,0,0.248822032950553,0.000310736235695859,0.0046812343014787,0.497804188510261,2.09327624529061,13,-0.933684816170554,-0.259891535090198,False,1,0
Austen,Mansfield,de,161619,9787,68772,14.0537447634617,3,6,2.72004630574837,0,0.222328454772312,0.000175783986279854,0.00334623736195099,0.494158309697147,2.14158901508972,23,-0.909980939897801,-0.244176992773906,False,1,0
Hesse,Steppenwolf,de,68691,8093,38282,9.46052143828,2,6,2.80075944871956,0,0.264852967899408,0.000222563273849902,0.00455309449574999,0.445084469251012,2.14673384101662,8,-1.16948372647978,-0.210969602399755,False,1,0
Hesse,Siddhartha,en,40852,2828,18532,13.1060820367751,4,5,2.62321051449225,0,0.177211066551985,0.000574384470804052,0.00622485868914094,0.508932523267598,2.19535837761994,20,-0.852871959158198,-0.311714501553085,False,1,0
Hesse,Demian,de,48187,5250,25639,9.7672380952381,2,6,2.75055058106306,0,0.249858086439292,0.000333565278403784,0.00544974074374797,0.499248389570927,2.15563377332354,19,-1.12030382878875,-0.244390493314451,False,1,0
Nietzsche,Jenseits,de,58394,7528,33588,8.92348565356004,2,8,2.81400359343981,0,0.314541673868264,0.000241031569683738,0.00510283862815386,0.460179011285732,2.12945845165958,10,-1.22306448322729,-0.209282609412112,False,1,0
Hesse,Demian,en,54735,4074,25347,12.4432989690722,4,5,2.6375732956991,0,0.189109825026256,0.00040215454216579,0.00531059142940417,0.539412633975599,2.22054485938992,19,-0.935486401100755,-0.316637271832216,False,1,0
Nietzsche,Goetzen,de,25396,4202,15923,7.57877201332699,2,9,2.8525714226152,0,0.426980102493674,0.000441088433956001,0.00738972294835779,0.40499950197703,2.15415765560418,19,-1.26349380743316,-0.192249841651981,False,1,0
Kafka,Amerika,en,102938,5477,39870,14.5590651816688,4,6,2.67156051876677,0,0.16458183507736,0.000305307857308999,0.00407207577791415,0.538338819797236,2.19031209953428,31,-0.853964778617748,-0.314708753158007,False,1,0
Kafka,Schloss,en,132374,5204,44843,17.2340507302075,4,5,2.63875102801656,0,0.144565997721863,0.000315023265670235,0.00387350914548819,0.582273229898891,2.18632531947178,40,-0.77986585285282,-0.330171104416931,False,1,0
Austen,Verstand,en,124984,4802,44855,18.6817992503124,4,6,2.5396388941253,0,0.13746612664829,0.00032075810294277,0.00429881919825026,0.608194313892627,2.21354051033379,26,-0.659012773493487,-0.343180639909207,False,1,0
Hesse,Steppenwolf,en,76992,5870,35687,12.1591141396934,4,6,2.61472194009874,0,0.289734267105034,0.000275174154754387,0.00511692974478028,0.551328815324746,2.14071632319516,10,-1.00931417705851,-0.269872895764743,False,1,0
Nietzsche,Zarathustra,en,93390,6410,41178,12.8480499219969,3,7,2.70209117492489,0,0.260253074875403,0.000265619721430226,0.00437871336174102,0.548497400602122,2.08751411417074,22,-0.989474273125773,-0.258878688678466,False,1,0
Nietzsche,Menschliches,de,81546,8773,44481,10.1404308674342,2,17,2.8041326482109,0,0.370018154869617,0.000205692925346129,0.00471745793235908,0.468046602590623,2.21859240061096,49,-1.12869644317707,-0.191490866047485,False,1,0
Austen,Stolz,de,95382,6419,44408,13.8364231188659,4,7,2.71590801128874,0,0.210397171254686,0.000267400344598526,0.00409074389561482,0.46809590146893,2.27340180219479,38,-0.846646997722772,-0.253184184030708,False,1,0
Austen,Anna,en,85217,4708,35464,15.0654205607477,4,6,2.63483632811379,0,0.165863209804078,0.000347394034873308,0.0045921448119622,0.552275315791779,2.15459060329463,22,-0.830950955891026,-0.310770694026403,False,1,0
Kafka,Amerika,de,92182,7341,43055,11.7300095354856,2,6,2.76119009096386,0,0.289930656306916,0.000239976848475794,0.0042584111115131,0.478345848225005,2.06125081640713,8,-1.03597061031441,-0.22525482801884,False,1,0
Austen,Verstand,de,117680,7243,50665,13.9900593676653,4,10,2.71593763853857,0,0.205220176536112,0.000236975229738788,0.00381425833677305,0.500249203547853,2.24565477196585,44,-0.867705376613474,-0.262616311234205,False,1,0
Kafka,Prozess,en,89370,3476,30505,17.5517836593786,4,5,2.57916748764395,0,0.149635426279664,0.000454567497882541,0.00481451102877663,0.560605209635403,2.18457770267735,28,-0.698192610921268,-0.339393011989193,False,1,0
Austen,Mansfield,en,164330,6528,56867,17.422487745098,4,6,2.61653196976661,0,0.157771626573814,0.000247706400515877,0.00366506071988756,0.611831787086343,2.2015486066894,39,-0.761698595287577,-0.31388015552182,False,1,0
Nietzsche,Goetzen,en,30972,3859,17358,8.99611298263799,2,11,2.80497033118301,0,0.211278501441323,0.000467972603366091,0.00603178214402269,0.424806002752307,2.23262885581617,16,-1.15491160835343,-0.292237981174601,False,1,0
Nietzsche,Geburt,en,47419,4965,24930,10.0422960725076,3,10,2.75364830201418,0,0.275461439822611,0.000353344409029655,0.00569805989476188,0.448137099018576,2.28102085467667,26,-1.05876615130686,-0.252347225111019,False,1,0
Hesse,Siddhartha,de,35212,3599,18712,10.3984440122256,2,6,2.72482705884116,0,0.263265952669969,0.000479518225977524,0.00658736698821071,0.459473598916499,2.31673016587733,31,-1.00906952794598,-0.245188394086997,False,1,0
Hesse,Camenzind,en,48269,5413,27027,9.98595972658415,2,14,2.81568638856199,0,0.242327667398057,0.000335554682787283,0.00498474241989579,0.41802767322487,2.25037906422871,18,-1.11381103023638,-0.265980071358559,False,1,0
Hesse,Camenzind,de,45503,6636,27768,8.36889692585895,2,12,2.84155629838478,0,0.30795376789002,0.000277593653660654,0.00552328794861559,0.407001071959307,2.20107306467451,9,-1.25898847358841,-0.209303496687783,False,1,0
Kafka,Prozess,de,74861,5759,34324,11.9201250217052,3,6,2.73413961420519,0,0.284452797623399,0.00030122279211485,0.00475338541911945,0.49472529848582,2.13303895936839,21,-1.00614050863201,-0.242179895074671,False,1,0
Nietzsche,Zarathustra,de,88323,7525,41593,11.0546179401993,2,11,2.94830568316492,0,0.249904148854587,0.000258979886104602,0.00423921620069021,0.499784094165722,2.11708284230161,22,-1.07740274373029,-0.21211902932737,False,1,0
Nietzsche,Geburt,de,42266,6036,24751,8.20112657388999,2,6,2.79278101070462,0,0.430778269342398,0.000297113193686546,0.00630797250721049,0.411064510111767,2.1970195507725,8,-1.23750337689594,-0.184336996789334,False,1,0
Nietzsche,Jenseits,en,64463,6181,33365,10.795987704255,3,9,2.73132912270561,0,0.282096473579663,0.000280195682587087,0.00507629935858955,0.495803576196226,2.23357422371884,28,-1.04966832446106,-0.260611512213926,False,1,0
Kafka,Verwandlung,de,19504,2881,12032,8.35265532801111,2,6,2.86424539126075,0,0.309174507669387,0.000647532265113147,0.00739844067593319,0.366556831723645,2.14615230768916,11,-1.16516884305367,-0.224264931493651,False,1,0
Kafka,Verwandlung,en,22933,2040,11662,11.4333333333333,4,6,2.69764686649549,0,0.175204795916446,0.000832996499752451,0.00716030744858459,0.446110378218466,2.19923062972511,15,-0.906020895790513,-0.317249937677681,False,1,0
Kafka,Schloss,de,113058,7400,48976,13.2367567567568,3,5,2.72757461746109,0,0.274184263204014,0.000233519142668436,0.0040543854486393,0.512835428666474,2.03488039564428,10,-0.99962662230891,-0.240063214116736,False,1,0
Nietzsche,Menschliches,en,88830,6236,42429,13.6077613855035,4,15,2.6701556474474,0,0.218856553159256,0.000267910755124702,0.0046411624946109,0.523619064557438,2.26643748530809,29,-0.86712011205798,-0.265791976057635,False,1,0
Austen,Stolz,en,126894,4380,44320,20.2374429223744,5,8,2.50737037813308,0,0.148353657793724,0.000344305705375303,0.00439957155411619,0.6044119852759,2.21438244169319,27,-0.597235044744175,-0.339022540537482,False,1,0
